genre,score,pub_date,name,title,year
Experimental,7.3,2011-05-17 06:00:03,Psychedelic Horseshit,Laced,2011
Rock,7.3,2011-05-17 06:00:03,Psychedelic Horseshit,Laced,2011
Pop_and_RnB,8.8,2017-05-05 05:00:00,Perfume Genius,No Shape,2017
Pop_and_RnB,8.2,2010-07-16 06:00:01,Perfume Genius,Learning,2010
Pop_and_RnB,9.0,2020-05-18 05:00:00,Perfume Genius,Set My Heart on Fire Immediately,2020
Pop_and_RnB,7.2,2021-03-12 06:00:00,Perfume Genius,IMMEDIATELY Remixes,2021
Pop_and_RnB,8.5,2014-09-23 06:00:00,Perfume Genius,Too Bright,2014
Pop_and_RnB,8.4,2012-02-27 06:00:00,Perfume Genius,Put Your Back N 2 It,2012
Folk_and_Country,4.6,2008-06-26 05:00:02,The Watson Twins,Fire Songs,2008
Folk_and_Country,6.4,2010-02-08 06:00:04,The Watson Twins,"Talking to You, Talking to Me",2010
Pop_and_RnB,7.4,2021-11-05 04:00:00,ABBA,Voyage,2021
Metal,7.1,2010-01-15 06:00:03,Immortal,All Shall Fall,2010
Pop_and_RnB,6.2,2008-09-12 05:00:03,Mugison,Mugiboogie,2008
Pop_and_RnB,7.0,2004-11-02 06:00:05,Mugison,Niceland,2004
Pop_and_RnB,7.1,2005-06-12 06:00:51,Mugison,"Mugimama, Is This Monkey Music?",2005
Metal,6.0,2017-03-24 05:00:00,Pallbearer,Heartless,2017
Metal,8.4,2012-03-01 06:00:00,Pallbearer,Sorrow and Extinction,2012
Metal,8.6,2014-08-12 06:00:00,Pallbearer,Foundations of Burden,2014
Metal,7.4,2016-09-21 05:00:00,Pallbearer,Fear and Fury,2016
Metal,8.0,2020-10-30 05:00:00,Pallbearer,Forgotten Days,2020
Rap,7.2,2010-07-08 06:00:00,Kelis,Flesh Tone,2010
Rap,6.0,2008-03-10 06:00:02,Kelis,The Hits,2008
Rap,7.5,2006-08-30 06:00:02,Kelis,Kelis Was Here,2006
Rap,6.3,2014-04-30 06:00:00,Kelis,Food,2014
Rap,6.5,2004-01-05 06:00:01,Kelis,Tasty,2004
Metal,6.5,2004-08-12 06:00:04,Brand Nubian,Fire in the Hole,2004
Rap,6.5,2004-08-12 06:00:04,Brand Nubian,Fire in the Hole,2004
Rock,5.7,2011-10-18 06:00:01,Noel Gallagher's High Flying Birds,Noel Gallagher's High Flying Birds,2011
Rock,7.1,2017-11-28 06:00:00,Noel Gallagher's High Flying Birds,Who Built the Moon?,2017
Rock,5.9,2015-03-02 06:00:01,Noel Gallagher's High Flying Birds,Chasing Yesterday,2015
Rock,5.2,2019-06-15 05:00:00,Noel Gallagher's High Flying Birds,Black Star Dancing EP,2019
Pop_and_RnB,6.6,2011-07-26 06:00:02,Random Axe,Random Axe,2011
Rap,6.6,2011-07-26 06:00:02,Random Axe,Random Axe,2011
Rock,7.7,2013-07-24 06:00:00,Jackson Scott,Melbourne,2013
Rock,4.8,2015-04-29 06:00:01,Jackson Scott,Sunshine Redux,2015
Experimental,8.0,2017-02-18 06:00:00,The Necks,Unfold,2017
Experimental,7.4,2004-03-10 06:00:02,The Necks,Drive By,2004
Experimental,7.2,2020-04-03 05:00:00,The Necks,Three,2020
Experimental,8.0,2018-08-13 05:00:00,The Necks,Body,2018
Experimental,7.7,2015-11-09 06:00:05,The Necks,Vertigo,2015
Rock,5.6,2002-09-25 06:00:00,Moistboyz,III,2002
Rock,5.0,2005-09-22 05:00:00,Moistboyz,IV,2005
Rock,8.0,2003-03-20 06:00:00,Kristin Hersh,The Grotto,2003
Rock,8.2,1999-07-20 05:00:00,Kristin Hersh,Sky Motel,1999
Rock,7.5,2016-11-23 06:00:00,Kristin Hersh,Wyatt at the Coyote Palace,2016
Rock,6.2,2007-02-14 06:00:05,Kristin Hersh,Learn to Sing Like a Star,2007
Rock,8.0,2001-03-06 06:00:00,Kristin Hersh,Sunny Border Blue,2001
Rock,7.1,2006-04-23 06:00:16,Starlight Mints,Drowaton,2006
Rock,4.6,2009-07-20 06:00:03,Starlight Mints,Change Remains,2009
Rock,7.7,2003-08-04 05:00:04,Starlight Mints,Built on Squares,2003
Rock,7.7,2000-08-20 06:01:40,Starlight Mints,The Dream That Stuff Was Made Of,2000
Rock,6.6,2008-09-24 06:00:04,Juliana Hatfield,How to Walk Away,2008
Rock,3.9,2010-02-17 06:00:03,Juliana Hatfield,Peace & Love,2010
Rock,6.8,2017-05-01 05:00:00,Juliana Hatfield,Pussycat,2017
Rock,5.0,2005-10-06 06:00:04,Juliana Hatfield,Made in China,2005
Rock,5.4,2019-11-04 06:00:00,Turnover,Altogether,2019
Rock,6.6,2015-05-06 06:00:04,Turnover,Peripheral Vision,2015
Rock,7.3,2017-08-25 05:00:00,Turnover,Good Nature,2017
Experimental,5.9,2005-08-18 06:00:05,Alarm Will Sound,Acoustica,2005
Experimental,7.6,2016-05-02 05:00:00,Alarm Will Sound,Modernists,2016
Folk_and_Country,6.1,2009-07-23 06:00:02,Howling Bells,Radio Wars,2009
Folk_and_Country,7.8,2007-04-02 06:00:04,Howling Bells,Howling Bells,2007
Pop_and_RnB,7.4,2017-06-14 05:00:00,TOPS,Sugar at the Gate,2017
Pop_and_RnB,7.0,2014-10-20 06:00:02,TOPS,Picture You Staring,2014
Pop_and_RnB,6.7,2020-04-07 05:00:00,TOPS,I Feel Alive,2020
Folk_and_Country,7.1,2016-05-31 05:00:00,Daniel Romano,Mosey,2016
Folk_and_Country,7.5,2020-09-17 05:00:00,Daniel Romano,How Ill Thy World Is Ordered,2020
Rock,6.4,2006-11-22 06:00:05,Pernice Brothers,Live a Little,2006
Rock,5.8,2010-06-14 06:00:03,Pernice Brothers,"Goodbye, Killer",2010
Rock,7.9,2003-07-06 05:00:00,Pernice Brothers,Yours Mine & Ours,2003
Rock,7.2,2001-06-19 05:00:00,Pernice Brothers,The World Won't End,2001
Rock,5.8,2005-06-12 06:00:52,Pernice Brothers,Discover a Lovelier You,2005
Rock,7.4,2005-02-06 06:00:02,Pernice Brothers,Nobody's Listening/Nobody's Watching,2005
Electronic,7.4,2013-01-03 06:00:00,Broadcast,Berberian Sound Studio: Original Motion Picture Soundtrack,2013
Electronic,8.2,2003-08-26 05:00:03,Broadcast,Haha Sound,2003
Electronic,7.5,2006-08-28 06:00:01,Broadcast,The Future Crayon,2006
Electronic,7.5,2005-09-18 05:00:01,Broadcast,Tender Buttons,2005
Electronic,7.8,2000-03-31 06:00:02,Broadcast,The Noise Made by People,2000
Electronic,7.8,2020-04-28 05:00:00,Roedelius,Selbstportrait Wahre Liebe,2020
Global,7.8,2020-04-28 05:00:00,Roedelius,Selbstportrait Wahre Liebe,2020
Rock,7.8,2020-04-28 05:00:00,Roedelius,Selbstportrait Wahre Liebe,2020
Electronic,7.6,2011-10-26 06:00:04,Roedelius,Wasser Im Wind,2011
Global,7.6,2011-10-26 06:00:04,Roedelius,Wasser Im Wind,2011
Rock,7.6,2011-10-26 06:00:04,Roedelius,Wasser Im Wind,2011
Rock,6.3,2013-03-01 06:00:03,Roedelius,"Selected Studies, Vol. 1",2013
Electronic,6.3,2013-03-01 06:00:03,Roedelius,"Selected Studies, Vol. 1",2013
Global,6.3,2013-03-01 06:00:03,Roedelius,"Selected Studies, Vol. 1",2013
Rock,6.3,2013-03-01 06:00:03,Lloyd Cole,"Selected Studies, Vol. 1",2013
Electronic,6.3,2013-03-01 06:00:03,Lloyd Cole,"Selected Studies, Vol. 1",2013
Global,6.3,2013-03-01 06:00:03,Lloyd Cole,"Selected Studies, Vol. 1",2013
Experimental,9.5,2003-09-29 05:00:00,The Wrens,The Meadowlands,2003
Rock,9.5,2003-09-29 05:00:00,The Wrens,The Meadowlands,2003
Rock,7.4,2015-05-21 06:00:02,Du Blonde,Welcome Back to Milk,2015
Rock,7.6,2019-02-25 06:00:00,Du Blonde,Lung Bread for Daddy,2019
Electronic,6.5,2016-11-29 06:00:00,Bully Fae,Defy a Thing to Be,2016
Rap,6.1,2016-09-22 05:00:00,Die Antwoord,Mount Ninji and Da Nice Time Kid,2016
Rap,5.5,2010-10-20 06:00:00,Die Antwoord,$O$,2010
Rap,4.2,2012-02-10 06:00:00,Die Antwoord,Ten$ion,2012
Rap,5.0,2016-06-02 05:00:00,Die Antwoord,Suck on This,2016
Rap,7.5,2011-05-24 06:00:03,Blue Sky Black Death,Noir,2011
Electronic,8.0,2019-12-11 06:00:00,Akasha System,Echo Earth,2019
Jazz,7.2,2020-01-13 06:00:00,Dopolarians,Garden Party,2020
Rock,7.8,2005-11-21 06:00:05,Page France,"Hello, Dear Wind",2005
Rock,7.5,2007-05-09 05:00:01,Page France,...And the Family Telephone,2007
Electronic,6.4,2017-09-16 05:00:00,Galantis,The Aviary,2017
Rock,6.8,2014-04-22 06:00:02,Fear of Men,Loom,2014
Rock,6.7,2016-06-11 05:00:00,Fear of Men,Fall Forever,2016
Experimental,6.8,2002-10-02 05:00:01,Tim Hecker,My Love is Rotten to the Core,2002
Experimental,7.8,2011-10-10 06:00:01,Tim Hecker,Dropped Pianos,2011
Experimental,8.3,2013-10-15 06:00:00,Tim Hecker,Virgins,2013
Experimental,7.8,2019-05-10 05:00:00,Tim Hecker,Anoyo,2019
Experimental,8.6,2011-02-18 06:00:00,Tim Hecker,"Ravedeath, 1972",2011
Experimental,7.7,2009-02-25 06:00:02,Tim Hecker,An Imaginary Country,2009
Experimental,8.6,2002-05-09 05:00:04,Tim Hecker,"Haunt Me, Haunt Me, Do It Again",2002
Experimental,7.6,2015-11-13 06:00:02,Tim Hecker,Norberg/Apondalifa,2015
Experimental,8.7,2006-10-16 06:00:01,Tim Hecker,Harmony in Ultraviolet,2006
Experimental,8.3,2003-04-21 05:00:00,Tim Hecker,Radio Amor,2003
Experimental,8.5,2018-09-28 05:00:00,Tim Hecker,Konoyo,2018
Experimental,7.5,2012-11-30 06:00:01,Tim Hecker,Instrumental Tourist,2012
Experimental,7.5,2012-11-30 06:00:01,Daniel Lopatin,Instrumental Tourist,2012
Experimental,7.9,2004-10-10 06:00:03,Tim Hecker,Mirages,2004
Experimental,8.2,2016-04-07 05:00:00,Tim Hecker,Love Streams,2016
Electronic,6.5,2014-08-27 06:00:01,Basement Jaxx,Junto,2014
Electronic,9.5,2005-03-23 06:00:00,Basement Jaxx,The Singles,2005
Electronic,7.4,2006-09-05 06:00:01,Basement Jaxx,Crazy Itch Radio,2006
Electronic,9.1,2003-10-21 05:00:02,Basement Jaxx,Kish Kash,2003
Electronic,7.2,2009-10-09 06:00:00,Basement Jaxx,Scars,2009
Electronic,3.8,2001-09-18 05:00:01,Basement Jaxx,Rooty,2001
Electronic,7.0,2010-01-22 06:00:01,Basement Jaxx,Zephyr EP,2010
Rock,9.0,2019-10-11 05:00:00,Big Thief,Two Hands,2019
Rock,8.3,2017-06-09 05:00:00,Big Thief,Capacity,2017
Rock,9.2,2019-05-06 05:00:00,Big Thief,U.F.O.F.,2019
Rock,7.7,2016-06-06 05:00:00,Big Thief,Masterpiece,2016
Rock,7.7,2015-01-21 06:00:04,Cloakroom,Further Out,2015
Rock,7.3,2017-08-21 05:00:00,Cloakroom,Time Well,2017
Rock,5.3,2008-03-19 05:00:04,Shelby Lynne,Just a Little Lovin',2008
Experimental,6.7,2003-09-29 05:00:01,Nick Forté,Pasted Lakes,2003
Rock,6.9,2011-01-11 06:00:04,Giant Sand,Blurry Blue Mountain,2011
Rock,7.3,2002-03-14 06:00:00,Giant Sand,Cover Magazine,2002
Rock,8.3,2004-09-15 06:00:02,Giant Sand,Is All Over the Map,2004
Rock,7.4,2008-09-10 06:00:03,Giant Sand,proVISIONS,2008
Metal,6.8,2014-12-10 06:00:03,Usnea,Random Cosmic Violence,2014
Experimental,7.6,2018-12-08 06:00:00,Galya Bisengalieva,EP ONE,2018
Electronic,7.1,2018-04-27 05:00:00,DJ Bone,A Piece of Beyond,2018
Rock,3.9,2008-05-23 06:00:05,Neva Dinova,You May Already Be Dreaming,2008
Rock,7.0,2005-02-06 06:00:05,Neva Dinova,The Hate Yourself Change,2005
Jazz,6.8,2009-06-01 06:00:04,Charles Spearin,The Happiness Project,2009
Rock,6.5,2019-04-18 05:00:00,Broken Social Scene,Let’s Try the After Vol. 2 EP,2019
Rock,8.4,2005-10-03 05:00:01,Broken Social Scene,Broken Social Scene,2005
Rock,8.4,2017-07-10 05:00:00,Broken Social Scene,Hug of Thunder,2017
Rock,7.2,2019-02-15 06:00:00,Broken Social Scene,Let’s Try the After Vol. 1 EP,2019
Rock,9.2,2003-02-02 06:00:00,Broken Social Scene,You Forgot It in People,2003
Rock,8.3,2010-05-03 06:00:00,Broken Social Scene,Forgiveness Rock Record,2010
Rock,5.6,2004-03-21 06:00:03,Broken Social Scene,Beehives,2004
Rock,8.2,2007-09-17 06:00:01,Broken Social Scene,Spirit If...,2007
Experimental,8.2,2007-09-17 06:00:01,Broken Social Scene,Spirit If...,2007
Rock,8.2,2007-09-17 06:00:01,Kevin Drew,Spirit If...,2007
Experimental,8.2,2007-09-17 06:00:01,Kevin Drew,Spirit If...,2007
Experimental,6.2,2009-02-11 06:00:03,Iran,Dissolver,2009
Rock,6.2,2009-02-11 06:00:03,Iran,Dissolver,2009
Experimental,9.6,2001-09-25 05:00:01,Iran,Iran,2001
Rock,9.6,2001-09-25 05:00:01,Iran,Iran,2001
Experimental,8.9,2003-05-11 05:00:02,Iran,The Moon Boys,2003
Rock,8.9,2003-05-11 05:00:02,Iran,The Moon Boys,2003
Rock,7.9,2019-11-01 05:00:00,Rocketship,Thanks to You,2019
Pop_and_RnB,6.5,2020-03-18 05:00:00,Yumi Zouma,Truth or Consequences,2020
Pop_and_RnB,7.4,2016-06-27 05:00:00,Yumi Zouma,Yoncalla,2016
Experimental,7.7,2000-09-12 05:00:00,Pram,The Museum of Imaginary Animals,2000
Pop_and_RnB,7.7,2000-09-12 05:00:00,Pram,The Museum of Imaginary Animals,2000
Experimental,6.8,2001-11-05 06:00:00,Pram,Somniloquy EP,2001
Pop_and_RnB,6.8,2001-11-05 06:00:00,Pram,Somniloquy EP,2001
Experimental,5.7,2003-05-20 05:00:03,Pram,Dark Island,2003
Pop_and_RnB,5.7,2003-05-20 05:00:03,Pram,Dark Island,2003
Folk_and_Country,8.2,2010-02-24 06:00:02,Jack Rose,Luck in the Valley,2010
Folk_and_Country,8.0,2005-11-01 06:00:04,Jack Rose,Kensington Blues,2005
Folk_and_Country,7.2,2009-04-27 06:00:03,Jack Rose,The Black Dirt Sessions,2009
Electronic,7.8,2014-10-10 06:00:03,Kode9 & the Spaceape,Killing Season EP,2014
Electronic,7.7,2011-04-18 06:00:02,Kode9 & the Spaceape,Black Sun,2011
Folk_and_Country,7.4,2007-01-17 06:00:03,Blake Miller,Together With Cats,2007
Rap,6.9,2018-05-24 05:00:00,KYLE,Light of Mine,2018
Rap,6.9,2021-07-26 04:00:00,Taphari,Blind Obedience,2021
Folk_and_Country,8.4,2019-02-08 06:00:00,Jessica Pratt,Quiet Signs,2019
Folk_and_Country,7.5,2012-11-20 06:00:03,Jessica Pratt,Jessica Pratt,2012
Folk_and_Country,8.1,2015-01-28 06:00:00,Jessica Pratt,On Your Own Love Again,2015
Folk_and_Country,8.7,2020-06-22 05:00:00,Phoebe Bridgers,Punisher,2020
Folk_and_Country,7.0,2017-09-23 05:00:00,Phoebe Bridgers,Stranger in the Alps,2017
Folk_and_Country,7.2,2020-11-27 06:00:00,Phoebe Bridgers,Copycat Killer EP,2020
Rap,7.9,2007-06-25 06:00:02,Pharoahe Monch,Desire,2007
Rap,6.5,2011-03-23 06:00:00,Pharoahe Monch,W.A.R.,2011
Rap,6.6,2014-04-23 06:00:01,Pharoahe Monch,P.T.S.D. (Post Traumatic Stress Disorder),2014
Rap,5.9,2021-01-28 06:00:00,Pharoahe Monch,A Magnificent Day for an Exorcism,2021
Rap,5.9,2021-01-28 06:00:00,Th1rt3eN,A Magnificent Day for an Exorcism,2021
Experimental,7.3,2005-11-02 06:00:03,Carlos Giffoni,Welcome Home,2005
Experimental,7.6,2012-02-13 06:00:04,Carlos Giffoni,"""Evidence"" 12""",2012
Experimental,7.6,2007-02-13 06:00:03,Carlos Giffoni,Arrogance,2007
Experimental,7.5,2005-07-14 05:00:00,Jim O’Rourke,China Is Near,2005
Rock,7.5,2005-07-14 05:00:00,Jim O’Rourke,China Is Near,2005
Experimental,7.5,2005-07-14 05:00:00,White Out,China Is Near,2005
Rock,7.5,2005-07-14 05:00:00,White Out,China Is Near,2005
Experimental,7.5,2005-07-14 05:00:00,William Winant,China Is Near,2005
Rock,7.5,2005-07-14 05:00:00,William Winant,China Is Near,2005
Experimental,9.0,2002-01-27 06:00:03,Jim O’Rourke,"I'm Happy, and I'm Singing, and a 1, 2, 3, 4",2002
Experimental,8.0,2018-05-24 05:00:00,Jim O’Rourke,Steamroom 40,2018
Experimental,8.1,2018-08-03 05:00:00,Jim O’Rourke,Sleep Like It’s Winter,2018
Jazz,7.9,2001-11-28 06:00:00,Jim O’Rourke,Tribute to Masayuki Takayanagi,2001
Experimental,7.9,2001-11-28 06:00:00,Jim O’Rourke,Tribute to Masayuki Takayanagi,2001
Folk_and_Country,7.9,2001-11-28 06:00:00,Jim O’Rourke,Tribute to Masayuki Takayanagi,2001
Jazz,7.9,2001-11-28 06:00:00,Fred Lonberg-Holm,Tribute to Masayuki Takayanagi,2001
Experimental,7.9,2001-11-28 06:00:00,Fred Lonberg-Holm,Tribute to Masayuki Takayanagi,2001
Folk_and_Country,7.9,2001-11-28 06:00:00,Fred Lonberg-Holm,Tribute to Masayuki Takayanagi,2001
Jazz,7.9,2001-11-28 06:00:00,Weasel Walter,Tribute to Masayuki Takayanagi,2001
Experimental,7.9,2001-11-28 06:00:00,Weasel Walter,Tribute to Masayuki Takayanagi,2001
Folk_and_Country,7.9,2001-11-28 06:00:00,Weasel Walter,Tribute to Masayuki Takayanagi,2001
Experimental,8.3,2009-09-18 06:00:00,Jim O’Rourke,The Visitor,2009
Experimental,7.5,2020-01-14 06:00:00,Jim O’Rourke,Le Piano Englouti,2020
Experimental,7.5,2020-01-14 06:00:00,Brunhild Ferrari,Le Piano Englouti,2020
Experimental,8.1,2019-12-09 06:00:00,Jim O’Rourke,To Magnetize Money and Catch a Roving Eye,2019
Folk_and_Country,7.2,2009-02-26 06:00:05,Jim O’Rourke,Two Nice Catholic Boys,2009
Experimental,7.2,2009-02-26 06:00:05,Jim O’Rourke,Two Nice Catholic Boys,2009
Folk_and_Country,7.2,2009-02-26 06:00:05,Loren Connors,Two Nice Catholic Boys,2009
Experimental,7.2,2009-02-26 06:00:05,Loren Connors,Two Nice Catholic Boys,2009
Experimental,8.0,2020-08-14 05:00:00,Jim O’Rourke,Shutting Down Here,2020
Experimental,8.6,2015-05-15 06:00:00,Jim O’Rourke,Simple Songs,2015
Experimental,8.0,2001-11-27 06:00:01,Jim O’Rourke,Insignificance,2001
Experimental,6.0,2017-08-19 05:00:00,Trailer Trash Tracys,Althaea,2017
Experimental,5.5,2012-02-03 06:00:02,Trailer Trash Tracys,Ester,2012
Electronic,7.0,2021-02-10 06:00:00,Black Coffee,Subconsciously,2021
Rock,7.8,2015-06-05 06:00:01,Girlpool,Before the World Was Big,2015
Rock,7.8,2019-02-01 06:00:00,Girlpool,What Chaos is Imaginary,2019
Rock,8.3,2017-05-12 05:00:00,Girlpool,Powerplant,2017
Experimental,6.4,2017-10-23 05:00:00,William Eggleston,Musik,2017
Rock,8.0,2011-11-22 06:00:01,Thee Oh Sees,Carrion Crawler/The Dream,2011
Rock,7.2,2008-05-13 06:00:03,Thee Oh Sees,The Master's Bedroom Is Worth Spending A Night In,2008
Rock,7.8,2013-11-27 06:00:00,Thee Oh Sees,Singles Collection Volume Three,2013
Rock,6.9,2010-05-13 06:00:03,Thee Oh Sees,Warm Slime,2010
Rock,7.8,2014-04-24 06:00:00,Thee Oh Sees,Drop,2014
Rock,8.0,2013-04-15 06:00:01,Thee Oh Sees,Floating Coffin,2013
Rock,7.6,2011-06-15 06:00:01,Thee Oh Sees,Castlemania,2011
Rock,7.5,2016-08-12 05:00:00,Thee Oh Sees,A Weird Exits,2016
Rock,7.8,2015-05-21 06:00:01,Thee Oh Sees,Mutilator Defeated at Last,2015
Rock,8.0,2009-05-04 06:00:02,Thee Oh Sees,Help,2009
Rock,6.8,2009-11-12 06:00:04,Thee Oh Sees,Dog Poison,2009
Rock,8.1,2012-09-12 06:00:00,Thee Oh Sees,Putrifiers II,2012
Rock,6.7,2016-11-18 06:00:00,Thee Oh Sees,An Odd Entrances,2016
Rock,6.3,2010-08-26 06:00:03,Imbogodom,The Metallic Year,2010
Rock,6.8,2012-02-10 06:00:04,Imbogodom,And They Turned Not When They Went,2012
Rap,7.0,2017-07-21 05:00:00,Dizzee Rascal,Raskit,2017
Rap,7.0,2012-01-23 06:00:01,Dizzee Rascal,DirteeTV.com,2012
Rap,8.6,2004-09-07 06:00:01,Dizzee Rascal,Showtime,2004
Rap,8.4,2007-06-15 06:00:01,Dizzee Rascal,Maths + English,2007
Rap,7.2,2020-11-02 06:00:00,Dizzee Rascal,E3 AF,2020
Rap,7.5,2009-10-15 06:00:00,Dizzee Rascal,Tongue N' Cheek,2009
Rap,9.4,2003-07-06 05:00:04,Dizzee Rascal,Boy in Da Corner,2003
Rap,5.9,2014-01-10 06:00:01,Angel Haze,Dirty Gold,2014
Rap,7.6,2012-11-02 06:00:00,Angel Haze,Classick,2012
Rap,8.0,2012-07-26 06:00:01,Angel Haze,Reservation EP,2012
Rock,7.3,2016-07-13 05:00:00,Martha,Blisters in the Pit of My Heart,2016
Electronic,7.5,2011-11-10 06:00:04,Spectrals,Bad Penny,2011
Experimental,7.5,2011-11-10 06:00:04,Spectrals,Bad Penny,2011
Rock,7.5,2011-11-10 06:00:04,Spectrals,Bad Penny,2011
Electronic,6.5,2013-06-27 06:00:03,Spectrals,Sob Story,2013
Experimental,6.5,2013-06-27 06:00:03,Spectrals,Sob Story,2013
Rock,6.5,2013-06-27 06:00:03,Spectrals,Sob Story,2013
Experimental,7.8,2021-01-27 06:00:00,Elori Saxl,The Blue of Distance,2021
Rock,6.0,2009-07-10 06:00:02,VEGA,Well Known Pleasures,2009
Electronic,6.4,2009-06-24 06:00:01,Gossip,Music For Men,2009
Rock,6.4,2009-06-24 06:00:01,Gossip,Music For Men,2009
Electronic,6.5,2002-08-21 05:00:03,Gossip,Arkansas Heat EP,2002
Rock,6.5,2002-08-21 05:00:03,Gossip,Arkansas Heat EP,2002
Electronic,7.8,2003-06-18 05:00:01,Gossip,Movement,2003
Rock,7.8,2003-06-18 05:00:01,Gossip,Movement,2003
Electronic,6.9,2003-08-21 05:00:00,Gossip,Undead in NYC,2003
Rock,6.9,2003-08-21 05:00:00,Gossip,Undead in NYC,2003
Electronic,6.9,2008-04-23 06:00:00,Gossip,Live in Liverpool,2008
Rock,6.9,2008-04-23 06:00:00,Gossip,Live in Liverpool,2008
Electronic,5.9,2012-06-04 06:00:01,Gossip,A Joyful Noise,2012
Rock,5.9,2012-06-04 06:00:01,Gossip,A Joyful Noise,2012
Electronic,6.8,2006-03-27 06:01:51,Gossip,Standing in the Way of Control,2006
Rock,6.8,2006-03-27 06:01:51,Gossip,Standing in the Way of Control,2006
Rap,7.1,2019-07-26 05:00:00,Caleb Giles,Under the Shade,2019
Rap,7.0,2018-02-07 06:00:00,Caleb Giles,There Will Be Rain,2018
Pop_and_RnB,6.9,2020-03-09 05:00:00,Jon Gibson,"Songs & Melodies, 1973-1977",2020
Electronic,6.0,2014-01-29 06:00:01,Bibio,The Green EP,2014
Electronic,8.3,2009-06-26 06:00:00,Bibio,Ambivalence Avenue,2009
Electronic,6.2,2009-11-18 06:00:01,Bibio,The Apple and the Tooth,2009
Electronic,6.0,2016-09-07 05:00:00,Bibio,The Serious EP,2016
Electronic,6.8,2016-03-30 05:00:00,Bibio,A Mineral Love,2016
Electronic,6.2,2013-05-15 06:00:01,Bibio,Silver Wilkinson,2013
Electronic,7.5,2019-04-12 05:00:00,Bibio,Ribbons,2019
Electronic,8.2,2017-11-04 05:00:00,Bibio,Phantom Brickworks,2017
Electronic,6.8,2009-03-30 06:00:04,Bibio,Vignetting the Compost,2009
Electronic,6.1,2006-03-29 06:01:43,Bibio,Hand Cranked,2006
Electronic,6.9,2011-04-01 06:00:01,Bibio,Mind Bokeh,2011
Electronic,7.3,2004-11-15 06:00:03,Bibio,fi,2004
Rock,4.9,2013-12-03 06:00:00,Black Flag,What The...,2013
Rock,6.8,2011-11-10 06:00:03,Wet Illustrated,1x1x1,2011
Electronic,7.7,2008-02-01 06:00:02,Ghislain Poirier,No Ground Under,2008
Jazz,7.7,2008-02-01 06:00:02,Ghislain Poirier,No Ground Under,2008
Rap,7.7,2008-02-01 06:00:02,Ghislain Poirier,No Ground Under,2008
Rock,9.0,2002-10-09 05:00:00,The Fall,Totally Wired: The Rough Trade Anthology,2002
Rock,9.3,2004-07-08 06:00:01,The Fall,"50,000 Fall Fans Can't Be Wrong",2004
Rock,4.6,2014-11-04 06:00:02,The Fall,"Live: Uurop VIII-XII Places In Sun & Winter, Son",2014
Rock,7.5,2008-07-11 05:00:03,The Fall,Imperial Wax Solvent,2008
Rock,6.8,2013-05-16 06:00:00,The Fall,Re-Mit,2013
Rock,2.2,2011-12-01 06:00:01,The Fall,Ersatz G.B.,2011
Rock,6.8,2017-07-29 05:00:00,The Fall,New Facts Emerge,2017
Rock,7.9,2004-01-21 06:00:00,The Fall,The Real New Fall L.P. (Formerly 'Country on the Click'),2004
Rock,8.0,2010-05-07 06:00:00,The Fall,Your Future Our Clutter,2010
Rock,4.0,2007-03-12 06:00:02,The Fall,Reformation Post TLC,2007
Rock,6.9,2013-12-12 06:00:01,The Fall,Remainderer EP,2013
Rock,7.8,2005-10-09 05:00:00,The Fall,Fall Heads Roll,2005
Rock,6.0,2015-06-08 06:00:01,The Fall,Sub-Lingual Tablet,2015
Rock,9.3,2005-06-12 06:00:48,The Fall,"The Complete Peel Sessions, 1978-2004",2005
Rock,8.2,2003-08-04 05:00:02,The Fall,It's the New Thing! - The Step Forward Years,2003
Rock,5.8,2004-11-30 06:00:01,The Fall,Interim,2004
Rap,7.4,2015-10-12 06:00:04,Cooly G,Armz House EP,2015
Rap,8.0,2012-07-27 06:00:01,Cooly G,Playin' Me,2012
Electronic,7.2,2000-07-31 05:00:05,King Biscuit Time,No Style EP,2000
Electronic,7.5,2006-05-11 06:00:06,King Biscuit Time,Black Gold,2006
Pop_and_RnB,6.6,2014-10-21 06:00:02,Lewis,Love Ain't No Mystery,2014
Pop_and_RnB,6.4,2012-01-17 06:00:03,Cardinal,Hymns,2012
Electronic,8.0,2021-11-30 05:00:00,JJJJJerome Ellis,The Clearing,2021
Rock,6.8,2007-08-22 06:00:04,Trembling Blue Stars,The Last Holy Writer,2007
Rock,5.5,2005-05-03 05:00:02,Trembling Blue Stars,The Seven Autumn Flowers,2005
Rock,5.9,2002-02-11 06:00:03,Trembling Blue Stars,Alive to Every Smile,2002
